0,1,2,3,4,5,6,7
50.0,0,6.036,-0.52,0.025,235.095,2014-01-09 11:34:34,Shavers_(via_chargers)
50.0,0,6.036,-0.52,0.025,234.975,2014-01-09 11:34:44,Shavers_(via_chargers)
50.0,0,6.14,-0.52,0.026,235.222,2014-01-09 11:34:54,Shavers_(via_chargers)
50.0,0,6.14,-0.52,0.026,235.295,2014-01-09 11:35:04,Shavers_(via_chargers)
50.0,0,6.14,-0.52,0.026,235.238,2014-01-09 11:35:14,Shavers_(via_chargers)
50.0,0,6.14,-0.52,0.026,234.996,2014-01-09 11:35:24,Shavers_(via_chargers)
50.0,0,6.14,-0.52,0.026,235.193,2014-01-09 11:35:34,Shavers_(via_chargers)
50.0,0,6.14,-0.52,0.026,234.809,2014-01-09 11:35:44,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,233.366,2014-01-09 11:38:34,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,233.311,2014-01-09 11:38:44,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,233.278,2014-01-09 11:38:54,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,235.796,2014-01-09 11:53:54,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,235.743,2014-01-09 11:54:04,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,235.446,2014-01-09 11:54:14,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,235.709,2014-01-09 11:54:24,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,235.672,2014-01-09 11:54:34,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,235.262,2014-01-09 11:54:44,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,235.712,2014-01-09 11:54:54,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,235.494,2014-01-09 11:55:04,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,235.755,2014-01-09 11:55:14,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,235.645,2014-01-09 11:55:24,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,235.179,2014-01-09 11:55:34,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,235.071,2014-01-09 11:55:44,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,235.492,2014-01-09 11:55:54,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,235.628,2014-01-09 11:56:04,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,235.696,2014-01-09 11:56:14,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,235.62,2014-01-09 11:56:24,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,235.69,2014-01-09 11:56:34,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,235.541,2014-01-09 11:56:44,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,234.789,2014-01-09 11:56:54,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,235.133,2014-01-09 11:57:04,Shavers_(via_chargers)
50.0,0,5.797,-0.517,0.043,224.417,2014-01-13 08:18:30,Shavers_(via_chargers)
50.0,0,5.797,-0.517,0.043,224.234,2014-01-13 08:18:50,Shavers_(via_chargers)
50.0,0,5.797,-0.517,0.043,224.316,2014-01-13 08:18:59,Shavers_(via_chargers)
50.0,0,5.797,-0.517,0.043,223.925,2014-01-13 08:19:29,Shavers_(via_chargers)
50.0,0,5.797,-0.517,0.043,223.817,2014-01-13 08:19:50,Shavers_(via_chargers)
49.9,0,5.797,-0.414,0.043,223.941,2014-01-13 08:19:59,Shavers_(via_chargers)
50.0,0,5.797,-0.517,0.044,223.096,2014-01-13 08:20:20,Shavers_(via_chargers)
50.0,0,5.797,-0.517,0.044,223.122,2014-01-13 08:20:29,Shavers_(via_chargers)
50.0,0,5.797,-0.517,0.043,223.034,2014-01-13 08:20:40,Shavers_(via_chargers)
50.0,0,5.9,-0.414,0.042,230.598,2014-01-13 08:27:30,Shavers_(via_chargers)
50.0,0,5.9,-0.414,0.042,230.901,2014-01-13 08:27:40,Shavers_(via_chargers)
50.0,0,5.9,-0.414,0.042,230.061,2014-01-13 08:27:50,Shavers_(via_chargers)
50.0,0,5.9,-0.414,0.042,230.054,2014-01-13 08:28:00,Shavers_(via_chargers)
50.0,0,5.9,-0.414,0.042,230.034,2014-01-13 08:28:10,Shavers_(via_chargers)
50.0,0,5.9,-0.414,0.042,230.74,2014-01-13 08:28:20,Shavers_(via_chargers)
50.0,0,5.9,-0.414,0.042,230.259,2014-01-13 08:28:30,Shavers_(via_chargers)
50.0,0,5.9,-0.414,0.042,230.735,2014-01-13 08:28:40,Shavers_(via_chargers)
50.0,0,5.9,-0.414,0.043,230.294,2014-01-13 08:28:50,Shavers_(via_chargers)
50.0,0,5.9,-0.414,0.042,230.979,2014-01-13 08:29:00,Shavers_(via_chargers)
50.0,0,5.9,-0.414,0.043,230.71,2014-01-13 08:29:10,Shavers_(via_chargers)
50.0,0,6.107,-0.621,0.044,231.028,2014-01-13 08:35:20,Shavers_(via_chargers)
50.0,0,6.107,-0.621,0.045,231.193,2014-01-13 08:35:41,Shavers_(via_chargers)
50.0,0,6.107,-0.621,0.045,230.95,2014-01-13 08:36:41,Shavers_(via_chargers)
50.0,0,6.107,-0.621,0.045,230.752,2014-01-13 08:37:01,Shavers_(via_chargers)
50.0,0,6.107,-0.621,0.045,231.023,2014-01-13 08:37:21,Shavers_(via_chargers)
50.0,0,6.211,-0.621,0.045,231.505,2014-01-13 08:38:41,Shavers_(via_chargers)
50.0,0,6.211,-0.621,0.045,231.091,2014-01-13 08:40:31,Shavers_(via_chargers)
50.0,0,6.211,-0.621,0.045,231.469,2014-01-13 08:41:11,Shavers_(via_chargers)
50.0,0,6.211,-0.621,0.045,231.526,2014-01-13 08:41:21,Shavers_(via_chargers)
50.0,0,6.211,-0.621,0.045,231.662,2014-01-13 08:42:01,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,231.294,2014-01-13 08:44:21,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,223.579,2014-01-13 08:50:31,Shavers_(via_chargers)
50.0,0,6.107,-0.517,0.044,223.652,2014-01-13 08:50:41,Shavers_(via_chargers)
50.0,0,6.004,-0.517,0.044,223.767,2014-01-13 08:50:51,Shavers_(via_chargers)
50.0,0,6.004,-0.517,0.044,223.769,2014-01-13 08:51:01,Shavers_(via_chargers)
50.0,0,6.004,-0.517,0.044,223.598,2014-01-13 08:51:11,Shavers_(via_chargers)
50.0,0,6.004,-0.517,0.044,223.748,2014-01-13 08:51:21,Shavers_(via_chargers)
50.0,0,6.004,-0.517,0.044,223.862,2014-01-13 08:51:31,Shavers_(via_chargers)
50.0,0,6.004,-0.517,0.044,223.622,2014-01-13 08:51:41,Shavers_(via_chargers)
50.0,0,6.004,-0.517,0.044,223.534,2014-01-13 08:51:51,Shavers_(via_chargers)
50.0,0,6.004,-0.517,0.044,223.419,2014-01-13 08:52:01,Shavers_(via_chargers)
50.0,0,6.004,-0.517,0.044,223.676,2014-01-13 08:52:11,Shavers_(via_chargers)
50.0,0,6.004,-0.517,0.044,223.486,2014-01-13 08:52:21,Shavers_(via_chargers)
50.0,0,6.107,-0.517,0.045,222.789,2014-01-13 08:52:31,Shavers_(via_chargers)
50.0,0,6.004,-0.517,0.044,223.308,2014-01-13 08:52:41,Shavers_(via_chargers)
50.0,0,6.004,-0.517,0.044,222.883,2014-01-13 08:52:51,Shavers_(via_chargers)
50.0,0,6.004,-0.517,0.044,223.073,2014-01-13 08:53:01,Shavers_(via_chargers)
50.0,0,6.004,-0.517,0.044,223.268,2014-01-13 08:53:11,Shavers_(via_chargers)
50.0,0,6.004,-0.517,0.044,223.706,2014-01-13 08:53:21,Shavers_(via_chargers)
50.0,0,6.004,-0.517,0.044,223.874,2014-01-13 08:53:31,Shavers_(via_chargers)
50.0,0,6.004,-0.517,0.044,224.05,2014-01-13 08:53:41,Shavers_(via_chargers)
50.0,0,6.107,-0.517,0.044,224.235,2014-01-13 08:53:51,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,233.596,2014-01-13 09:35:59,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,233.789,2014-01-13 09:36:09,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,233.864,2014-01-13 09:36:19,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,234.168,2014-01-13 09:36:29,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,233.915,2014-01-13 09:36:39,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,233.953,2014-01-13 09:36:49,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,233.995,2014-01-13 09:36:59,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,234.149,2014-01-13 09:37:09,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,229.756,2014-01-13 09:39:09,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,229.615,2014-01-13 09:39:19,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,230.656,2014-01-13 09:39:39,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,230.726,2014-01-13 09:39:49,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,230.837,2014-01-13 09:39:59,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,230.91,2014-01-13 09:40:09,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,230.759,2014-01-13 09:40:19,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,230.271,2014-01-13 09:40:29,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,230.807,2014-01-13 09:40:39,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,230.772,2014-01-13 09:40:49,Shavers_(via_chargers)
50.0,0,6.004,-0.414,0.042,223.224,2014-01-13 09:40:59,Shavers_(via_chargers)
50.0,0,6.004,-0.414,0.042,223.102,2014-01-13 09:41:09,Shavers_(via_chargers)
50.0,0,6.004,-0.414,0.042,223.318,2014-01-13 09:41:19,Shavers_(via_chargers)
50.0,0,6.004,-0.414,0.041,223.523,2014-01-13 09:41:29,Shavers_(via_chargers)
50.0,0,6.004,-0.414,0.042,223.365,2014-01-13 09:41:39,Shavers_(via_chargers)
50.0,0,6.004,-0.414,0.042,223.247,2014-01-13 09:41:49,Shavers_(via_chargers)
50.0,0,6.004,-0.414,0.042,222.858,2014-01-13 09:41:59,Shavers_(via_chargers)
50.0,0,6.004,-0.414,0.042,222.824,2014-01-13 09:42:09,Shavers_(via_chargers)
50.0,0,6.004,-0.414,0.041,223.168,2014-01-13 09:42:19,Shavers_(via_chargers)
50.0,0,6.004,-0.414,0.042,222.607,2014-01-13 09:42:29,Shavers_(via_chargers)
50.0,0,6.004,-0.414,0.041,222.553,2014-01-13 09:42:39,Shavers_(via_chargers)
50.0,0,6.004,-0.414,0.042,223.768,2014-01-13 09:42:49,Shavers_(via_chargers)
50.0,0,6.004,-0.414,0.042,223.448,2014-01-13 09:42:59,Shavers_(via_chargers)
50.0,0,6.004,-0.414,0.041,223.471,2014-01-13 09:43:09,Shavers_(via_chargers)
50.0,0,6.004,-0.414,0.042,223.601,2014-01-13 09:43:19,Shavers_(via_chargers)
50.0,0,6.004,-0.414,0.042,223.641,2014-01-13 09:43:29,Shavers_(via_chargers)
50.0,0,6.004,-0.414,0.042,224.018,2014-01-13 09:43:39,Shavers_(via_chargers)
50.0,0,6.004,-0.414,0.042,223.493,2014-01-13 09:43:49,Shavers_(via_chargers)
50.0,0,6.004,-0.414,0.042,223.5,2014-01-13 09:43:59,Shavers_(via_chargers)
50.0,0,6.004,-0.414,0.042,223.604,2014-01-13 09:44:09,Shavers_(via_chargers)
50.0,0,6.004,-0.414,0.042,223.463,2014-01-13 09:44:19,Shavers_(via_chargers)
50.0,0,6.004,-0.414,0.042,223.795,2014-01-13 09:44:29,Shavers_(via_chargers)
50.0,0,6.004,-0.414,0.042,223.923,2014-01-13 09:44:39,Shavers_(via_chargers)
50.0,0,6.004,-0.414,0.042,223.988,2014-01-13 09:44:49,Shavers_(via_chargers)
50.0,0,6.004,-0.414,0.042,223.57,2014-01-13 09:44:59,Shavers_(via_chargers)
50.0,0,6.004,-0.414,0.04,230.963,2014-01-13 09:45:09,Shavers_(via_chargers)
50.0,0,6.004,-0.414,0.04,230.933,2014-01-13 09:45:19,Shavers_(via_chargers)
50.0,0,6.004,-0.414,0.04,230.968,2014-01-13 09:45:29,Shavers_(via_chargers)
50.0,0,6.004,-0.414,0.04,230.247,2014-01-13 09:45:39,Shavers_(via_chargers)
50.0,0,6.004,-0.414,0.04,230.853,2014-01-13 09:45:49,Shavers_(via_chargers)
50.0,0,6.004,-0.414,0.04,230.857,2014-01-13 09:46:29,Shavers_(via_chargers)
50.0,0,6.004,-0.414,0.04,231.022,2014-01-13 09:46:49,Shavers_(via_chargers)
50.0,0,6.004,-0.414,0.04,230.919,2014-01-13 09:46:59,Shavers_(via_chargers)
50.0,0,6.107,-0.414,0.041,231.248,2014-01-13 09:51:29,Shavers_(via_chargers)
50.0,0,6.107,-0.414,0.041,230.594,2014-01-13 09:52:39,Shavers_(via_chargers)
50.0,0,6.107,-0.414,0.041,230.613,2014-01-13 09:52:49,Shavers_(via_chargers)
50.0,0,6.107,-0.414,0.041,231.071,2014-01-13 09:53:09,Shavers_(via_chargers)
50.0,0,6.107,-0.414,0.041,230.267,2014-01-13 09:53:49,Shavers_(via_chargers)
50.0,0,6.107,-0.414,0.041,230.959,2014-01-13 09:54:09,Shavers_(via_chargers)
50.0,0,6.107,-0.414,0.041,231.242,2014-01-13 09:54:19,Shavers_(via_chargers)
50.0,0,6.107,-0.414,0.041,231.493,2014-01-13 09:54:29,Shavers_(via_chargers)
50.0,0,6.107,-0.414,0.041,231.459,2014-01-13 09:54:39,Shavers_(via_chargers)
50.0,0,6.107,-0.414,0.041,231.637,2014-01-13 09:54:49,Shavers_(via_chargers)
50.0,0,6.107,-0.414,0.041,231.725,2014-01-13 09:54:59,Shavers_(via_chargers)
50.0,0,6.107,-0.517,0.041,231.013,2014-01-13 09:55:19,Shavers_(via_chargers)
50.0,0,6.107,-0.414,0.041,231.267,2014-01-13 09:55:29,Shavers_(via_chargers)
50.0,0,6.107,-0.414,0.041,231.151,2014-01-13 09:55:39,Shavers_(via_chargers)
50.0,0,6.107,-0.414,0.041,232.032,2014-01-13 09:55:49,Shavers_(via_chargers)
50.0,0,6.107,-0.414,0.041,231.67,2014-01-13 09:55:59,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,230.941,2014-01-13 10:16:50,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,231.141,2014-01-13 10:17:00,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,230.688,2014-01-13 10:17:09,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,230.682,2014-01-13 10:17:20,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,230.985,2014-01-13 10:17:29,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,230.602,2014-01-13 10:17:40,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,231.098,2014-01-13 10:17:49,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,230.671,2014-01-13 10:17:59,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,230.676,2014-01-13 10:18:10,Shavers_(via_chargers)
50.0,0,0.0,0.0,0.0,230.811,2014-01-13 10:18:20,Shavers_(via_chargers)
50.0,90,1.457,8.222,0.036,230.123,2014-01-07 21:55:45,Shavers_(via_chargers)
50.0,90,1.457,8.326,0.036,230.312,2014-01-07 21:55:55,Shavers_(via_chargers)
50.0,90,1.457,8.326,0.036,230.315,2014-01-07 21:56:05,Shavers_(via_chargers)
50.0,90,1.457,8.326,0.036,230.388,2014-01-07 21:56:15,Shavers_(via_chargers)
50.0,90,1.457,8.326,0.036,230.386,2014-01-07 21:56:25,Shavers_(via_chargers)
50.0,90,1.457,8.326,0.036,230.398,2014-01-07 21:56:35,Shavers_(via_chargers)
50.0,90,1.457,8.326,0.036,230.414,2014-01-07 21:56:45,Shavers_(via_chargers)
50.0,90,1.457,8.326,0.036,230.467,2014-01-07 21:56:55,Shavers_(via_chargers)
50.0,90,1.457,8.326,0.036,230.502,2014-01-07 21:57:05,Shavers_(via_chargers)
50.0,90,1.457,8.326,0.036,230.328,2014-01-07 21:57:15,Shavers_(via_chargers)
50.0,90,1.457,8.222,0.036,230.335,2014-01-07 21:57:25,Shavers_(via_chargers)
50.0,90,1.457,8.222,0.036,230.237,2014-01-07 21:57:35,Shavers_(via_chargers)
50.0,90,1.457,8.326,0.036,230.464,2014-01-07 21:57:45,Shavers_(via_chargers)
50.0,90,1.561,9.159,0.039,234.182,2014-01-07 21:57:55,Shavers_(via_chargers)
50.0,90,1.665,9.263,0.04,234.376,2014-01-07 21:58:05,Shavers_(via_chargers)
50.0,90,1.665,9.263,0.04,234.22,2014-01-07 21:58:15,Shavers_(via_chargers)
50.0,90,1.665,9.159,0.039,234.066,2014-01-07 21:58:25,Shavers_(via_chargers)
50.0,90,1.665,9.263,0.04,234.19,2014-01-07 21:58:35,Shavers_(via_chargers)
50.0,90,1.665,9.367,0.04,234.592,2014-01-07 21:58:45,Shavers_(via_chargers)
50.0,90,1.665,9.367,0.04,234.682,2014-01-07 21:58:55,Shavers_(via_chargers)
50.0,90,1.665,9.263,0.04,234.503,2014-01-07 21:59:05,Shavers_(via_chargers)
50.0,90,1.665,9.367,0.04,234.843,2014-01-07 21:59:15,Shavers_(via_chargers)
50.0,90,1.665,9.367,0.04,234.818,2014-01-07 21:59:25,Shavers_(via_chargers)
50.0,90,1.665,9.367,0.04,234.839,2014-01-07 21:59:35,Shavers_(via_chargers)
50.0,90,1.665,9.367,0.04,234.665,2014-01-07 21:59:45,Shavers_(via_chargers)
50.0,90,1.665,9.367,0.04,234.772,2014-01-07 21:59:55,Shavers_(via_chargers)
50.0,90,1.665,9.263,0.04,234.498,2014-01-07 22:00:05,Shavers_(via_chargers)
50.0,90,1.665,9.367,0.04,234.534,2014-01-07 22:00:15,Shavers_(via_chargers)
50.0,90,1.665,9.263,0.04,234.369,2014-01-07 22:00:25,Shavers_(via_chargers)
49.9,90,1.665,9.263,0.04,234.279,2014-01-07 22:00:35,Shavers_(via_chargers)
50.0,90,1.665,9.263,0.04,234.331,2014-01-07 22:00:45,Shavers_(via_chargers)
49.9,90,1.561,8.95,0.038,233.059,2014-01-07 22:00:55,Shavers_(via_chargers)
49.9,90,1.561,8.95,0.038,233.013,2014-01-07 22:01:05,Shavers_(via_chargers)
49.9,90,1.665,8.95,0.039,233.1,2014-01-07 22:02:05,Shavers_(via_chargers)
49.9,90,1.561,9.054,0.039,233.135,2014-01-07 22:02:45,Shavers_(via_chargers)
49.9,90,1.561,8.95,0.039,232.973,2014-01-07 22:02:55,Shavers_(via_chargers)
49.9,90,1.561,8.95,0.039,232.639,2014-01-07 22:03:05,Shavers_(via_chargers)
49.9,90,1.561,8.95,0.039,232.859,2014-01-07 22:03:15,Shavers_(via_chargers)
49.9,90,1.561,8.846,0.038,232.731,2014-01-07 22:03:35,Shavers_(via_chargers)
49.9,90,1.561,8.95,0.039,232.689,2014-01-07 22:03:45,Shavers_(via_chargers)
49.9,90,1.561,8.95,0.039,232.753,2014-01-07 22:03:55,Shavers_(via_chargers)
49.9,90,1.561,8.95,0.039,232.778,2014-01-07 22:04:15,Shavers_(via_chargers)
49.9,90,1.561,8.95,0.039,232.873,2014-01-07 22:04:25,Shavers_(via_chargers)
49.9,90,1.561,8.95,0.039,232.979,2014-01-07 22:04:35,Shavers_(via_chargers)
49.9,90,1.561,8.95,0.039,232.908,2014-01-07 22:04:55,Shavers_(via_chargers)
49.9,90,1.561,8.95,0.039,232.915,2014-01-07 22:05:05,Shavers_(via_chargers)
49.9,90,1.561,8.95,0.038,233.0,2014-01-07 22:05:15,Shavers_(via_chargers)
49.9,90,1.561,8.95,0.039,232.801,2014-01-07 22:05:35,Shavers_(via_chargers)
49.9,90,1.561,8.95,0.039,232.787,2014-01-07 22:05:45,Shavers_(via_chargers)
49.9,90,1.561,8.95,0.039,232.8,2014-01-07 22:06:05,Shavers_(via_chargers)
50.0,90,1.665,8.95,0.039,233.252,2014-01-07 22:10:55,Shavers_(via_chargers)
50.0,90,1.665,8.95,0.039,233.234,2014-01-07 22:11:25,Shavers_(via_chargers)
50.0,45,5.203,7.181,0.038,232.815,2014-01-07 22:13:55,Shavers_(via_chargers)
50.0,56,4.891,7.805,0.039,233.007,2014-01-07 22:14:05,Shavers_(via_chargers)
50.0,56,4.683,7.91,0.039,232.986,2014-01-07 22:14:15,Shavers_(via_chargers)
50.0,56,4.683,7.91,0.039,233.118,2014-01-07 22:14:25,Shavers_(via_chargers)
50.0,63,4.683,7.91,0.039,233.046,2014-01-07 22:14:35,Shavers_(via_chargers)
50.0,63,4.683,7.91,0.039,233.287,2014-01-07 22:14:45,Shavers_(via_chargers)
50.0,63,4.683,7.91,0.039,233.231,2014-01-07 22:14:55,Shavers_(via_chargers)
50.0,63,4.579,8.014,0.039,233.131,2014-01-07 22:15:05,Shavers_(via_chargers)
50.0,63,4.475,8.014,0.039,233.159,2014-01-07 22:15:15,Shavers_(via_chargers)
50.0,63,4.475,7.91,0.039,232.939,2014-01-07 22:15:25,Shavers_(via_chargers)
50.0,63,4.579,7.91,0.039,232.945,2014-01-07 22:15:35,Shavers_(via_chargers)
50.0,63,4.579,7.91,0.039,232.967,2014-01-07 22:15:45,Shavers_(via_chargers)
50.0,63,4.579,7.91,0.039,233.027,2014-01-07 22:15:55,Shavers_(via_chargers)
50.0,90,1.457,8.014,0.035,228.886,2014-01-07 22:16:15,Shavers_(via_chargers)
50.0,90,1.457,8.014,0.035,229.087,2014-01-07 22:16:25,Shavers_(via_chargers)
50.0,90,1.457,8.118,0.035,229.332,2014-01-07 22:16:35,Shavers_(via_chargers)
50.0,90,1.457,8.014,0.035,229.15,2014-01-07 22:16:45,Shavers_(via_chargers)
50.0,90,1.457,8.014,0.035,229.16,2014-01-07 22:16:55,Shavers_(via_chargers)
50.0,90,1.457,8.118,0.035,229.207,2014-01-07 22:17:05,Shavers_(via_chargers)
50.0,90,1.457,8.014,0.035,229.091,2014-01-07 22:17:15,Shavers_(via_chargers)
50.0,90,1.457,8.014,0.035,229.025,2014-01-07 22:17:25,Shavers_(via_chargers)
50.0,90,1.457,8.014,0.035,228.957,2014-01-07 22:17:35,Shavers_(via_chargers)
50.0,90,1.457,8.014,0.035,228.975,2014-01-07 22:17:45,Shavers_(via_chargers)
50.0,90,1.457,8.014,0.035,229.044,2014-01-07 22:17:55,Shavers_(via_chargers)
50.0,90,1.457,8.014,0.035,229.006,2014-01-07 22:18:05,Shavers_(via_chargers)
50.0,90,1.457,8.014,0.035,228.933,2014-01-07 22:18:15,Shavers_(via_chargers)
50.0,90,1.457,8.014,0.035,228.822,2014-01-07 22:18:25,Shavers_(via_chargers)
50.0,90,1.457,8.014,0.035,228.88,2014-01-07 22:18:35,Shavers_(via_chargers)
50.0,90,1.457,8.014,0.035,228.997,2014-01-07 22:18:45,Shavers_(via_chargers)
50.0,90,1.457,8.014,0.035,229.096,2014-01-07 22:18:55,Shavers_(via_chargers)
50.0,90,1.457,8.014,0.035,229.046,2014-01-07 22:19:05,Shavers_(via_chargers)
50.0,90,1.665,9.159,0.039,233.739,2014-01-07 22:29:05,Shavers_(via_chargers)
50.0,90,1.665,8.95,0.039,233.234,2014-01-07 22:29:15,Shavers_(via_chargers)
50.0,90,1.665,9.159,0.039,233.82,2014-01-07 22:29:25,Shavers_(via_chargers)
50.0,90,1.665,9.159,0.039,233.918,2014-01-07 22:29:35,Shavers_(via_chargers)
50.0,90,1.665,9.159,0.039,233.887,2014-01-07 22:29:45,Shavers_(via_chargers)
50.0,90,1.665,9.054,0.039,233.591,2014-01-07 22:29:55,Shavers_(via_chargers)
50.0,90,1.665,9.159,0.039,233.794,2014-01-07 22:30:05,Shavers_(via_chargers)
50.0,90,1.665,9.159,0.039,233.912,2014-01-07 22:30:25,Shavers_(via_chargers)
50.0,90,1.665,9.159,0.039,233.855,2014-01-07 22:30:35,Shavers_(via_chargers)
50.0,90,1.665,9.159,0.039,233.926,2014-01-07 22:30:45,Shavers_(via_chargers)
50.0,90,1.665,9.159,0.039,233.878,2014-01-07 22:30:55,Shavers_(via_chargers)
50.0,90,1.665,9.159,0.039,233.978,2014-01-07 22:31:05,Shavers_(via_chargers)
50.0,90,1.665,9.159,0.039,234.058,2014-01-07 22:31:25,Shavers_(via_chargers)
49.9,90,1.665,9.367,0.04,234.499,2014-01-07 22:32:35,Shavers_(via_chargers)
50.0,90,1.665,9.159,0.039,233.899,2014-01-07 22:33:25,Shavers_(via_chargers)
50.0,90,1.665,9.159,0.039,233.844,2014-01-07 22:33:45,Shavers_(via_chargers)
50.0,63,5.203,8.014,0.04,234.434,2014-01-07 22:35:15,Shavers_(via_chargers)
50.0,63,4.787,8.118,0.04,234.104,2014-01-07 22:35:25,Shavers_(via_chargers)
50.0,63,4.683,8.118,0.04,234.296,2014-01-07 22:35:35,Shavers_(via_chargers)
50.0,63,4.683,8.118,0.04,233.983,2014-01-07 22:35:45,Shavers_(via_chargers)
50.0,63,4.683,8.222,0.04,234.271,2014-01-07 22:35:55,Shavers_(via_chargers)
50.0,63,4.683,8.222,0.04,234.3,2014-01-07 22:36:05,Shavers_(via_chargers)
50.0,63,4.683,8.222,0.04,234.306,2014-01-07 22:36:15,Shavers_(via_chargers)
50.0,63,4.683,8.222,0.04,234.317,2014-01-07 22:36:25,Shavers_(via_chargers)
50.0,63,4.579,8.222,0.04,234.306,2014-01-07 22:36:35,Shavers_(via_chargers)
50.0,63,4.579,8.222,0.04,234.362,2014-01-07 22:36:45,Shavers_(via_chargers)
50.0,76,3.538,8.638,0.039,234.258,2014-01-07 22:36:55,Shavers_(via_chargers)
50.0,90,1.665,9.471,0.041,234.883,2014-01-07 22:37:05,Shavers_(via_chargers)
50.0,90,1.561,8.43,0.037,230.974,2014-01-07 22:37:15,Shavers_(via_chargers)
50.0,90,1.457,8.534,0.037,230.985,2014-01-07 22:37:25,Shavers_(via_chargers)
50.0,90,1.561,8.534,0.037,231.002,2014-01-07 22:37:35,Shavers_(via_chargers)
50.0,90,1.561,8.534,0.037,231.061,2014-01-07 22:37:45,Shavers_(via_chargers)
50.0,90,1.561,8.534,0.037,231.111,2014-01-07 22:37:55,Shavers_(via_chargers)
50.0,90,1.561,8.43,0.037,230.936,2014-01-07 22:38:05,Shavers_(via_chargers)
50.0,90,1.665,9.471,0.041,234.833,2014-01-07 22:38:15,Shavers_(via_chargers)
50.0,90,1.665,9.471,0.041,234.843,2014-01-07 22:39:05,Shavers_(via_chargers)
50.0,90,1.665,9.471,0.041,234.79,2014-01-07 22:39:55,Shavers_(via_chargers)
50.0,90,1.665,9.471,0.041,234.837,2014-01-07 22:40:05,Shavers_(via_chargers)
50.0,90,1.665,9.471,0.041,234.871,2014-01-07 22:40:15,Shavers_(via_chargers)
50.0,90,1.769,9.471,0.041,234.919,2014-01-07 22:40:25,Shavers_(via_chargers)
50.0,90,1.665,9.471,0.041,234.932,2014-01-07 22:40:35,Shavers_(via_chargers)
50.0,90,1.665,9.471,0.041,234.913,2014-01-07 22:42:45,Shavers_(via_chargers)
50.0,90,1.769,9.471,0.041,234.966,2014-01-07 22:42:55,Shavers_(via_chargers)
50.0,90,1.769,9.471,0.041,234.972,2014-01-07 22:43:15,Shavers_(via_chargers)
50.0,90,1.769,9.575,0.041,235.259,2014-01-07 22:43:25,Shavers_(via_chargers)
50.0,90,1.665,9.471,0.041,234.886,2014-01-07 22:45:20,Shavers_(via_chargers)
