freq,phAngle,power,reacPower,rmsCur,rmsVolt,time,equipment
50.0,273,0.621,-11.801,0.05,233.458,2011-06-12 18:24:33,Coffee_machines
50.0,273,0.621,-11.697,0.05,233.403,2011-06-12 18:24:43,Coffee_machines
50.0,273,0.621,-11.801,0.05,233.489,2011-06-12 18:24:53,Coffee_machines
50.0,273,0.621,-11.594,0.05,231.569,2011-06-12 18:25:03,Coffee_machines
50.0,273,0.621,-11.697,0.05,233.341,2011-06-12 18:25:13,Coffee_machines
50.0,273,0.621,-11.697,0.05,233.195,2011-06-12 18:25:23,Coffee_machines
50.0,273,0.621,-11.697,0.05,232.681,2011-06-12 18:25:33,Coffee_machines
50.0,273,0.621,-11.697,0.05,232.596,2011-06-12 18:25:43,Coffee_machines
50.0,273,0.621,-11.49,0.049,230.567,2011-06-12 18:25:53,Coffee_machines
50.0,273,0.621,-11.594,0.05,232.011,2011-06-12 18:26:03,Coffee_machines
50.0,273,0.621,-11.49,0.05,231.336,2011-06-12 18:26:13,Coffee_machines
50.0,273,0.621,-11.49,0.049,230.793,2011-06-12 18:26:23,Coffee_machines
50.0,273,0.621,-11.594,0.05,232.034,2011-06-12 18:26:33,Coffee_machines
50.0,273,0.621,-11.49,0.05,231.071,2011-06-12 18:26:43,Coffee_machines
50.0,273,0.621,-11.697,0.05,232.854,2011-06-12 18:26:53,Coffee_machines
50.0,273,0.621,-11.697,0.05,232.616,2011-06-12 18:27:03,Coffee_machines
50.0,273,0.621,-11.697,0.05,232.655,2011-06-12 18:27:13,Coffee_machines
50.0,273,0.621,-11.49,0.05,231.084,2011-06-12 18:27:23,Coffee_machines
50.0,273,0.621,-11.49,0.05,230.855,2011-06-12 18:27:33,Coffee_machines
50.0,273,0.621,-11.49,0.049,230.613,2011-06-12 18:27:43,Coffee_machines
50.0,273,0.621,-11.49,0.049,230.96,2011-06-12 18:27:53,Coffee_machines
50.0,273,0.621,-11.594,0.05,231.457,2011-06-12 18:28:03,Coffee_machines
50.0,273,0.621,-11.594,0.05,231.724,2011-06-12 18:28:14,Coffee_machines
50.0,273,0.621,-11.594,0.05,231.421,2011-06-12 18:28:23,Coffee_machines
50.0,273,0.621,-11.594,0.05,232.055,2011-06-12 18:28:34,Coffee_machines
50.0,273,0.621,-11.594,0.05,231.276,2011-06-12 18:28:44,Coffee_machines
50.0,273,0.621,-11.49,0.05,231.523,2011-06-12 18:28:54,Coffee_machines
50.0,273,0.621,-11.49,0.049,230.959,2011-06-12 18:29:04,Coffee_machines
50.0,273,0.621,-11.49,0.05,231.071,2011-06-12 18:29:13,Coffee_machines
50.0,273,0.621,-11.49,0.052,230.794,2011-06-12 18:29:24,Coffee_machines
50.0,273,0.621,-11.49,0.049,230.849,2011-06-12 18:29:33,Coffee_machines
50.0,273,0.621,-11.49,0.049,230.351,2011-06-12 18:29:44,Coffee_machines
50.0,273,0.621,-11.49,0.05,231.209,2011-06-12 18:29:54,Coffee_machines
50.0,273,0.621,-11.49,0.05,231.124,2011-06-12 18:30:04,Coffee_machines
50.0,273,0.621,-11.49,0.049,230.353,2011-06-12 18:30:14,Coffee_machines
50.0,273,0.621,-11.283,0.049,228.937,2011-06-12 18:30:24,Coffee_machines
50.0,273,0.621,-11.387,0.049,229.635,2011-06-12 18:30:33,Coffee_machines
50.0,273,0.621,-11.387,0.049,229.598,2011-06-12 18:30:43,Coffee_machines
50.0,273,0.621,-11.387,0.049,229.624,2011-06-12 18:30:53,Coffee_machines
50.0,273,0.621,-11.387,0.049,229.841,2011-06-12 18:31:03,Coffee_machines
50.0,273,0.621,-11.49,0.049,230.546,2011-06-12 18:31:14,Coffee_machines
50.0,273,0.621,-11.49,0.049,230.379,2011-06-12 18:31:24,Coffee_machines
50.0,273,0.621,-11.49,0.049,230.261,2011-06-12 18:31:34,Coffee_machines
50.0,273,0.621,-11.387,0.049,229.875,2011-06-12 18:31:44,Coffee_machines
50.0,359,557.25,-12.008,3.503,227.711,2011-06-12 18:31:53,Coffee_machines
50.0,273,0.621,-11.49,0.049,230.466,2011-06-12 18:32:04,Coffee_machines
50.0,273,0.621,-11.49,0.049,230.491,2011-06-12 18:32:14,Coffee_machines
50.0,273,0.621,-11.49,0.052,230.344,2011-06-12 18:32:24,Coffee_machines
50.0,273,0.621,-11.49,0.049,230.414,2011-06-12 18:32:34,Coffee_machines
50.0,273,0.621,-11.49,0.049,230.329,2011-06-12 18:32:44,Coffee_machines
50.0,273,0.621,-11.49,0.049,230.421,2011-06-12 18:32:53,Coffee_machines
50.0,273,0.621,-11.387,0.049,229.871,2011-06-12 18:33:03,Coffee_machines
50.0,273,0.621,-11.387,0.049,230.342,2011-06-12 18:33:14,Coffee_machines
50.0,273,0.621,-11.387,0.049,230.071,2011-06-12 18:33:23,Coffee_machines
50.0,273,0.621,-11.387,0.049,230.175,2011-06-12 18:33:33,Coffee_machines
50.0,273,0.621,-11.49,0.049,230.464,2011-06-12 18:33:44,Coffee_machines
50.0,273,0.621,-11.49,0.05,231.004,2011-06-12 18:33:54,Coffee_machines
50.0,273,0.621,-11.49,0.049,230.362,2011-06-12 18:34:04,Coffee_machines
50.0,273,0.621,-11.49,0.049,230.8,2011-06-12 18:34:14,Coffee_machines
50.0,359,556.008,-11.904,3.499,227.548,2011-06-12 18:34:23,Coffee_machines
50.0,273,0.621,-11.49,0.05,230.931,2011-06-12 18:34:34,Coffee_machines
50.0,273,0.621,-11.387,0.049,230.079,2011-06-12 18:34:44,Coffee_machines
50.0,273,0.621,-11.283,0.049,229.167,2011-06-12 18:34:53,Coffee_machines
50.0,273,0.621,-11.283,0.049,228.913,2011-06-12 18:35:04,Coffee_machines
50.0,273,0.621,-11.387,0.049,230.28,2011-06-12 18:35:13,Coffee_machines
50.0,273,0.621,-11.387,0.049,229.853,2011-06-12 18:35:24,Coffee_machines
50.0,273,0.621,-11.49,0.049,230.667,2011-06-12 18:35:33,Coffee_machines
50.0,273,0.621,-11.387,0.049,230.223,2011-06-12 18:35:43,Coffee_machines
50.0,273,0.621,-11.49,0.049,230.564,2011-06-12 18:35:53,Coffee_machines
50.0,273,0.621,-11.49,0.049,230.656,2011-06-12 18:36:03,Coffee_machines
50.0,273,0.621,-11.49,0.05,231.275,2011-06-12 18:36:13,Coffee_machines
50.0,273,0.621,-11.49,0.049,230.784,2011-06-12 18:36:24,Coffee_machines
50.0,273,0.621,-11.49,0.05,231.241,2011-06-12 18:36:34,Coffee_machines
50.0,273,0.621,-11.49,0.05,231.216,2011-06-12 18:36:44,Coffee_machines
50.0,273,0.621,-11.49,0.055,231.027,2011-06-12 18:36:54,Coffee_machines
50.0,273,0.621,-11.49,0.049,230.928,2011-06-12 18:37:04,Coffee_machines
50.0,273,0.621,-11.49,0.049,231.027,2011-06-12 18:37:14,Coffee_machines
50.0,273,0.621,-11.49,0.05,231.085,2011-06-12 18:37:24,Coffee_machines
50.0,273,0.621,-11.49,0.049,231.132,2011-06-12 18:37:34,Coffee_machines
50.0,273,0.621,-11.49,0.049,230.684,2011-06-12 18:37:44,Coffee_machines
50.0,273,0.621,-11.49,0.049,230.868,2011-06-12 18:37:54,Coffee_machines
50.0,273,0.621,-11.49,0.05,231.138,2011-06-12 18:38:04,Coffee_machines
50.0,273,0.621,-11.49,0.049,230.542,2011-06-12 18:38:14,Coffee_machines
50.0,273,0.621,-11.387,0.049,229.709,2011-06-12 18:38:24,Coffee_machines
50.0,273,0.621,-11.387,0.049,230.324,2011-06-12 18:38:34,Coffee_machines
50.0,273,0.621,-11.49,0.049,230.548,2011-06-12 18:38:44,Coffee_machines
50.0,273,0.621,-11.49,0.049,230.563,2011-06-12 18:38:54,Coffee_machines
50.0,273,0.621,-11.49,0.049,230.394,2011-06-12 18:39:04,Coffee_machines
50.0,273,0.621,-11.387,0.049,230.125,2011-06-12 18:39:14,Coffee_machines
50.0,274,0.828,-11.387,0.075,230.336,2011-06-12 18:39:24,Coffee_machines
50.0,273,0.621,-11.387,0.049,229.945,2011-06-12 18:39:34,Coffee_machines
50.0,273,0.621,-11.387,0.049,229.465,2011-06-12 18:39:44,Coffee_machines
50.0,273,0.621,-11.49,0.049,230.776,2011-06-12 18:39:54,Coffee_machines
50.0,273,0.621,-11.49,0.049,230.925,2011-06-12 18:40:04,Coffee_machines
50.0,273,0.621,-11.49,0.05,230.96,2011-06-12 18:40:14,Coffee_machines
50.0,273,0.621,-11.387,0.049,230.406,2011-06-12 18:40:24,Coffee_machines
50.0,273,0.621,-11.387,0.049,230.315,2011-06-12 18:40:34,Coffee_machines
50.0,273,0.621,-11.49,0.049,230.54,2011-06-12 18:40:44,Coffee_machines
50.0,273,0.621,-11.49,0.049,230.61,2011-06-12 18:40:54,Coffee_machines
50.0,273,0.621,-11.387,0.049,230.242,2011-06-12 18:41:04,Coffee_machines
50.0,273,0.621,-11.49,0.049,230.513,2011-06-12 18:41:14,Coffee_machines
50.0,273,0.621,-11.49,0.049,230.787,2011-06-12 18:41:24,Coffee_machines
50.0,273,0.621,-11.49,0.049,230.775,2011-06-12 18:41:34,Coffee_machines
50.0,273,0.621,-11.387,0.049,229.516,2011-06-12 18:41:44,Coffee_machines
50.0,273,0.621,-11.387,0.049,229.593,2011-06-12 18:41:54,Coffee_machines
50.0,273,0.621,-11.387,0.049,229.751,2011-06-12 18:42:04,Coffee_machines
50.0,273,0.621,-11.387,0.049,229.87,2011-06-12 18:42:14,Coffee_machines
50.0,273,0.621,-11.387,0.049,229.589,2011-06-12 18:42:24,Coffee_machines
50.0,273,0.621,-11.387,0.049,230.109,2011-06-12 18:42:34,Coffee_machines
50.0,273,0.621,-11.387,0.049,230.295,2011-06-12 18:42:44,Coffee_machines
50.0,279,1.863,-11.387,0.169,230.254,2011-06-12 18:42:54,Coffee_machines
50.0,273,0.621,-11.49,0.049,230.409,2011-06-12 18:43:04,Coffee_machines
50.0,273,0.621,-11.49,0.049,230.797,2011-06-12 18:43:14,Coffee_machines
50.0,273,0.621,-11.387,0.049,230.453,2011-06-12 18:43:24,Coffee_machines
50.0,273,0.621,-11.387,0.049,230.272,2011-06-12 18:43:34,Coffee_machines
50.0,273,0.621,-11.387,0.049,229.616,2011-06-12 18:43:44,Coffee_machines
50.0,273,0.621,-11.387,0.049,229.887,2011-06-12 18:43:54,Coffee_machines
50.0,273,0.621,-11.49,0.049,230.777,2011-06-12 18:44:04,Coffee_machines
50.0,273,0.621,-11.49,0.049,230.708,2011-06-12 18:44:14,Coffee_machines
50.0,273,0.621,-11.387,0.049,230.404,2011-06-12 18:44:24,Coffee_machines
50.0,273,0.621,-11.594,0.05,231.419,2011-06-12 18:44:34,Coffee_machines
50.0,273,0.621,-11.594,0.05,231.507,2011-06-12 18:44:44,Coffee_machines
50.0,273,0.621,-11.594,0.05,231.7,2011-06-12 18:44:54,Coffee_machines
50.0,273,0.621,-11.49,0.05,230.933,2011-06-12 18:45:04,Coffee_machines
50.0,273,0.621,-11.49,0.05,231.196,2011-06-12 18:45:14,Coffee_machines
50.0,273,0.621,-11.49,0.05,231.156,2011-06-12 18:45:24,Coffee_machines
50.0,273,0.621,-11.283,0.049,229.163,2011-06-12 18:45:34,Coffee_machines
50.0,273,0.621,-11.283,0.049,228.475,2011-06-12 18:45:44,Coffee_machines
50.0,273,0.621,-11.283,0.049,228.675,2011-06-12 18:45:54,Coffee_machines
50.0,273,0.621,-11.283,0.049,228.362,2011-06-12 18:46:04,Coffee_machines
50.0,273,0.621,-11.283,0.049,228.374,2011-06-12 18:46:14,Coffee_machines
50.0,301,6.107,-11.076,0.352,227.947,2011-06-12 18:46:24,Coffee_machines
50.0,273,0.621,-11.283,0.049,228.408,2011-06-12 18:46:34,Coffee_machines
50.0,273,0.621,-11.283,0.049,228.626,2011-06-12 18:46:44,Coffee_machines
50.0,273,0.621,-11.283,0.049,228.945,2011-06-12 18:46:54,Coffee_machines
50.0,273,0.621,-11.283,0.049,228.478,2011-06-12 18:47:04,Coffee_machines
50.0,273,0.621,-11.283,0.049,228.96,2011-06-12 18:47:14,Coffee_machines
50.0,273,0.621,-11.283,0.049,228.783,2011-06-12 18:47:23,Coffee_machines
50.0,273,0.621,-11.283,0.049,228.881,2011-06-12 18:47:33,Coffee_machines
50.0,273,0.621,-11.18,0.049,227.646,2011-06-12 18:47:43,Coffee_machines
50.0,273,0.621,-11.18,0.049,228.191,2011-06-12 18:47:53,Coffee_machines
50.0,273,0.621,-11.18,0.049,228.237,2011-06-12 18:48:03,Coffee_machines
50.0,273,0.621,-11.283,0.049,228.722,2011-06-12 18:48:13,Coffee_machines
50.0,273,0.621,-11.18,0.049,228.158,2011-06-12 18:48:23,Coffee_machines
50.0,273,0.621,-11.283,0.049,229.16,2011-06-12 18:48:33,Coffee_machines
50.0,273,0.621,-11.283,0.049,229.234,2011-06-12 18:48:43,Coffee_machines
50.0,273,0.621,-11.18,0.049,228.1,2011-06-12 18:48:53,Coffee_machines
50.0,273,0.621,-11.18,0.049,227.733,2011-06-12 18:49:03,Coffee_machines
50.0,273,0.621,-11.18,0.049,228.155,2011-06-12 18:49:13,Coffee_machines
50.0,273,0.621,-11.18,0.049,228.09,2011-06-12 18:49:23,Coffee_machines
50.0,273,0.621,-11.18,0.049,227.67,2011-06-12 18:49:33,Coffee_machines
50.0,273,0.621,-11.18,0.049,227.658,2011-06-12 18:49:43,Coffee_machines
50.0,350,50.621,-9.627,1.05,227.899,2011-06-12 18:49:53,Coffee_machines
50.0,273,0.621,-11.18,0.049,228.069,2011-06-12 18:50:03,Coffee_machines
50.0,273,0.621,-11.283,0.049,228.38,2011-06-12 18:50:13,Coffee_machines
50.0,273,0.621,-11.283,0.049,228.464,2011-06-12 18:50:23,Coffee_machines
50.0,273,0.621,-11.283,0.049,228.869,2011-06-12 18:50:33,Coffee_machines
50.0,273,0.621,-11.283,0.049,228.812,2011-06-12 18:50:43,Coffee_machines
50.0,273,0.621,-11.283,0.049,228.882,2011-06-12 18:50:53,Coffee_machines
50.0,273,0.621,-11.18,0.049,228.285,2011-06-12 18:51:03,Coffee_machines
50.0,273,0.621,-11.283,0.049,228.964,2011-06-12 18:51:13,Coffee_machines
50.0,273,0.621,-11.283,0.049,228.461,2011-06-12 18:51:23,Coffee_machines
50.0,273,0.621,-11.283,0.049,228.386,2011-06-12 18:51:33,Coffee_machines
50.0,273,0.621,-11.18,0.049,227.887,2011-06-12 18:51:43,Coffee_machines
50.0,273,0.621,-11.18,0.049,228.036,2011-06-12 18:51:53,Coffee_machines
50.0,273,0.621,-11.18,0.049,228.131,2011-06-12 18:52:03,Coffee_machines
50.0,273,0.621,-11.18,0.049,227.488,2011-06-12 18:52:13,Coffee_machines
50.0,273,0.621,-11.076,0.049,226.996,2011-06-12 18:52:23,Coffee_machines
50.0,273,0.621,-11.076,0.049,227.1,2011-06-12 18:52:33,Coffee_machines
50.0,273,0.621,-11.076,0.049,226.92,2011-06-12 18:52:43,Coffee_machines
50.0,273,0.621,-11.283,0.049,228.391,2011-06-12 18:52:53,Coffee_machines
50.0,273,0.621,-11.283,0.049,229.028,2011-06-12 18:53:03,Coffee_machines
50.0,273,0.621,-11.387,0.049,230.317,2011-06-12 18:53:13,Coffee_machines
50.0,273,0.621,-11.49,0.049,230.413,2011-06-12 18:53:23,Coffee_machines
50.0,273,0.621,-11.18,0.049,228.255,2011-06-12 18:53:33,Coffee_machines
50.0,273,0.621,-11.18,0.049,228.14,2011-06-12 18:53:43,Coffee_machines
50.0,273,0.621,-11.387,0.049,229.467,2011-06-12 18:53:53,Coffee_machines
50.0,273,0.621,-11.387,0.049,229.423,2011-06-12 18:54:03,Coffee_machines
50.0,273,0.621,-11.283,0.049,229.211,2011-06-12 18:54:13,Coffee_machines
50.0,273,0.621,-11.283,0.049,229.009,2011-06-12 18:54:23,Coffee_machines
50.0,273,0.621,-11.387,0.049,229.653,2011-06-12 18:54:33,Coffee_machines
50.0,273,0.621,-11.387,0.049,229.679,2011-06-12 18:54:43,Coffee_machines
50.0,273,0.621,-11.283,0.049,229.361,2011-06-12 18:54:53,Coffee_machines
50.0,273,0.621,-11.283,0.049,228.578,2011-06-12 18:55:03,Coffee_machines
50.0,273,0.621,-11.283,0.049,229.156,2011-06-12 18:55:13,Coffee_machines
50.0,273,0.621,-11.283,0.049,228.989,2011-06-12 18:55:23,Coffee_machines
50.0,273,0.621,-11.283,0.049,229.131,2011-06-12 18:55:33,Coffee_machines
50.0,273,0.621,-11.283,0.049,228.902,2011-06-12 18:55:43,Coffee_machines
50.0,273,0.621,-11.283,0.049,229.261,2011-06-12 18:55:53,Coffee_machines
50.0,273,0.621,-11.283,0.049,229.182,2011-06-12 18:56:03,Coffee_machines
50.0,273,0.621,-11.283,0.049,229.024,2011-06-12 18:56:13,Coffee_machines
50.0,273,0.621,-11.283,0.049,228.562,2011-06-12 18:56:23,Coffee_machines
50.0,273,0.621,-11.076,0.049,227.283,2011-06-12 18:56:33,Coffee_machines
50.0,273,0.621,-11.18,0.049,228.106,2011-06-12 18:56:43,Coffee_machines
50.0,273,0.621,-11.283,0.049,228.278,2011-06-12 18:56:53,Coffee_machines
50.0,273,0.621,-11.18,0.049,228.079,2011-06-12 18:57:03,Coffee_machines
50.0,273,0.621,-11.283,0.049,229.2,2011-06-12 18:57:13,Coffee_machines
50.0,273,0.621,-11.283,0.049,228.968,2011-06-12 18:57:23,Coffee_machines
50.0,273,0.621,-11.697,0.053,222.587,2011-05-17 09:35:18,Coffee_machines
50.0,273,0.621,-11.697,0.053,222.845,2011-05-17 09:35:28,Coffee_machines
50.0,273,0.621,-11.594,0.053,221.755,2011-05-17 09:35:38,Coffee_machines
50.0,273,0.621,-11.697,0.053,222.395,2011-05-17 09:35:48,Coffee_machines
50.0,359,519.568,-11.283,3.437,218.189,2011-05-17 09:35:58,Coffee_machines
50.0,273,0.621,-11.594,0.053,221.959,2011-05-17 09:36:08,Coffee_machines
50.0,273,0.621,-11.49,0.052,221.271,2011-05-17 09:36:18,Coffee_machines
50.0,273,0.621,-11.697,0.053,222.581,2011-05-17 09:36:28,Coffee_machines
50.0,273,0.621,-11.697,0.053,222.519,2011-05-17 09:36:38,Coffee_machines
50.0,273,0.621,-11.697,0.053,222.411,2011-05-17 09:36:48,Coffee_machines
50.0,273,0.621,-11.594,0.053,221.185,2011-05-17 09:36:58,Coffee_machines
50.0,273,0.621,-11.594,0.053,221.917,2011-05-17 09:37:08,Coffee_machines
50.0,273,0.621,-11.697,0.053,222.217,2011-05-17 09:37:18,Coffee_machines
50.0,273,0.621,-11.697,0.053,222.567,2011-05-17 09:37:28,Coffee_machines
50.0,273,0.621,-11.697,0.053,222.291,2011-05-17 09:37:39,Coffee_machines
50.0,273,0.621,-11.594,0.053,221.82,2011-05-17 09:37:48,Coffee_machines
50.0,273,0.621,-11.594,0.053,221.974,2011-05-17 09:37:59,Coffee_machines
50.0,273,0.621,-11.594,0.053,221.897,2011-05-17 09:38:09,Coffee_machines
50.0,273,0.621,-11.697,0.053,222.348,2011-05-17 09:38:19,Coffee_machines
50.0,273,0.621,-11.594,0.053,222.077,2011-05-17 09:38:29,Coffee_machines
50.0,273,0.621,-11.594,0.053,222.225,2011-05-17 09:38:39,Coffee_machines
50.0,273,0.621,-11.594,0.053,222.162,2011-05-17 09:38:48,Coffee_machines
50.0,273,0.621,-11.697,0.053,222.525,2011-05-17 09:38:59,Coffee_machines
50.0,273,0.621,-11.594,0.053,221.695,2011-05-17 09:39:08,Coffee_machines
50.0,273,0.621,-11.697,0.053,222.396,2011-05-17 09:39:19,Coffee_machines
50.0,273,0.621,-11.697,0.053,222.283,2011-05-17 09:39:28,Coffee_machines
50.0,2,1093.693,45.031,5.108,214.401,2011-05-17 09:39:39,Coffee_machines
50.0,17,166.771,50.932,1.717,220.481,2011-05-17 09:39:48,Coffee_machines
50.0,44,54.244,52.898,0.36,222.023,2011-05-17 09:39:59,Coffee_machines
50.0,273,0.621,-11.594,0.053,221.554,2011-05-17 09:40:09,Coffee_machines
50.0,273,0.621,-11.697,0.053,222.505,2011-05-17 09:40:19,Coffee_machines
50.0,273,0.621,-11.594,0.053,221.665,2011-05-17 09:40:28,Coffee_machines
50.0,273,0.621,-11.594,0.053,222.193,2011-05-17 09:40:38,Coffee_machines
50.0,273,0.621,-11.697,0.053,222.192,2011-05-17 09:40:48,Coffee_machines
50.0,273,0.621,-11.594,0.053,221.517,2011-05-17 09:40:58,Coffee_machines
50.0,273,0.621,-11.594,0.052,221.291,2011-05-17 09:41:08,Coffee_machines
50.0,273,0.621,-11.697,0.053,222.288,2011-05-17 09:41:18,Coffee_machines
50.0,273,0.621,-11.697,0.053,222.239,2011-05-17 09:41:28,Coffee_machines
50.0,273,0.621,-11.594,0.053,221.777,2011-05-17 09:41:38,Coffee_machines
50.0,273,0.621,-11.594,0.053,221.772,2011-05-17 09:41:48,Coffee_machines
50.0,273,0.621,-11.697,0.053,222.403,2011-05-17 09:41:59,Coffee_machines
50.0,273,0.621,-11.594,0.053,222.256,2011-05-17 09:42:09,Coffee_machines
50.0,337,29.606,-12.733,0.816,221.415,2011-05-17 09:42:18,Coffee_machines
50.0,273,0.621,-11.594,0.053,222.178,2011-05-17 09:42:29,Coffee_machines
50.0,273,0.621,-11.594,0.053,221.663,2011-05-17 09:42:38,Coffee_machines
50.0,273,0.621,-11.697,0.053,222.384,2011-05-17 09:42:48,Coffee_machines
50.0,273,0.621,-11.697,0.053,222.423,2011-05-17 09:42:58,Coffee_machines
50.0,273,0.621,-11.594,0.053,221.771,2011-05-17 09:43:09,Coffee_machines
50.0,273,0.621,-11.594,0.053,222.157,2011-05-17 09:43:18,Coffee_machines
50.0,273,0.621,-11.594,0.053,221.757,2011-05-17 09:43:29,Coffee_machines
50.0,273,0.621,-11.594,0.053,221.737,2011-05-17 09:43:39,Coffee_machines
50.0,273,0.621,-11.594,0.053,222.117,2011-05-17 09:43:49,Coffee_machines
50.0,273,0.621,-11.594,0.053,222.001,2011-05-17 09:43:58,Coffee_machines
50.0,273,0.621,-11.697,0.053,222.603,2011-05-17 09:44:09,Coffee_machines
50.0,273,0.621,-11.594,0.053,222.021,2011-05-17 09:44:18,Coffee_machines
50.0,273,0.621,-11.697,0.053,222.532,2011-05-17 09:44:28,Coffee_machines
50.0,273,0.621,-11.697,0.053,222.82,2011-05-17 09:44:38,Coffee_machines
50.0,359,523.502,-11.801,3.45,218.477,2011-05-17 09:44:49,Coffee_machines
50.0,273,0.621,-11.697,0.053,222.754,2011-05-17 09:44:58,Coffee_machines
50.0,273,0.621,-11.697,0.053,222.298,2011-05-17 09:45:08,Coffee_machines
50.0,273,0.621,-11.697,0.053,222.454,2011-05-17 09:45:19,Coffee_machines
50.0,273,0.621,-11.697,0.053,222.238,2011-05-17 09:45:29,Coffee_machines
50.0,273,0.621,-11.697,0.053,222.777,2011-05-17 09:45:39,Coffee_machines
50.0,273,0.621,-11.697,0.053,222.269,2011-05-17 09:45:49,Coffee_machines
50.0,273,0.621,-11.594,0.053,222.071,2011-05-17 09:45:59,Coffee_machines
50.0,273,0.621,-11.697,0.053,222.609,2011-05-17 09:46:09,Coffee_machines
50.0,273,0.621,-11.697,0.053,223.153,2011-05-17 09:46:21,Coffee_machines
50.0,273,0.621,-11.697,0.053,222.887,2011-05-17 09:46:29,Coffee_machines
50.0,273,0.621,-11.697,0.053,222.495,2011-05-17 09:46:39,Coffee_machines
50.0,273,0.621,-11.697,0.053,222.376,2011-05-17 09:46:49,Coffee_machines
50.0,273,0.621,-11.697,0.053,222.637,2011-05-17 09:46:59,Coffee_machines
50.0,273,0.621,-11.697,0.053,223.226,2011-05-17 09:47:09,Coffee_machines
50.0,273,0.621,-11.697,0.053,223.002,2011-05-17 09:47:19,Coffee_machines
50.0,273,0.621,-11.801,0.053,223.222,2011-05-17 09:47:29,Coffee_machines
50.0,273,0.621,-11.801,0.053,223.18,2011-05-17 09:47:39,Coffee_machines
50.0,273,0.621,-11.801,0.053,223.343,2011-05-17 09:47:49,Coffee_machines
50.0,273,0.621,-11.801,0.053,223.262,2011-05-17 09:47:59,Coffee_machines
50.0,273,0.621,-11.801,0.053,223.228,2011-05-17 09:48:09,Coffee_machines
50.0,359,527.436,-11.801,3.464,219.31,2011-05-17 09:48:19,Coffee_machines
50.0,273,0.621,-11.801,0.053,223.278,2011-05-17 09:48:29,Coffee_machines
50.0,273,0.621,-11.801,0.053,223.276,2011-05-17 09:48:39,Coffee_machines
50.0,273,0.621,-11.697,0.053,222.911,2011-05-17 09:48:49,Coffee_machines
50.0,273,0.621,-11.697,0.053,222.716,2011-05-17 09:48:59,Coffee_machines
50.0,273,0.621,-11.697,0.053,222.588,2011-05-17 09:49:09,Coffee_machines
50.0,273,0.621,-11.697,0.053,223.016,2011-05-17 09:49:19,Coffee_machines
50.0,273,0.621,-11.697,0.053,223.016,2011-05-17 09:49:19,Coffee_machines
50.0,273,0.621,-11.697,0.053,223.22,2011-05-17 09:49:29,Coffee_machines
50.0,273,0.621,-11.801,0.053,223.298,2011-05-17 09:49:39,Coffee_machines
50.0,273,0.621,-11.697,0.053,222.887,2011-05-17 09:49:51,Coffee_machines
50.0,273,0.621,-11.697,0.053,222.785,2011-05-17 09:49:59,Coffee_machines
50.0,273,0.621,-11.594,0.053,222.212,2011-05-17 09:50:09,Coffee_machines
50.0,359,523.192,-11.697,3.45,218.432,2011-05-17 09:50:19,Coffee_machines
50.0,273,0.621,-11.697,0.053,222.424,2011-05-17 09:50:29,Coffee_machines
50.0,273,0.621,-11.49,0.052,220.958,2011-05-17 09:50:39,Coffee_machines
50.0,273,0.621,-11.594,0.053,221.775,2011-05-17 09:50:49,Coffee_machines
50.0,273,0.621,-11.594,0.053,222.188,2011-05-17 09:50:59,Coffee_machines
50.0,273,0.621,-11.594,0.053,222.164,2011-05-17 09:51:09,Coffee_machines
50.0,273,0.621,-11.697,0.053,222.337,2011-05-17 09:51:19,Coffee_machines
50.0,273,0.621,-11.697,0.053,222.537,2011-05-17 09:51:29,Coffee_machines
50.0,273,0.621,-11.594,0.053,222.146,2011-05-17 09:51:39,Coffee_machines
50.0,273,0.621,-11.594,0.053,222.156,2011-05-17 09:51:49,Coffee_machines
50.0,273,0.621,-11.594,0.053,222.115,2011-05-17 09:51:59,Coffee_machines
50.0,273,0.621,-11.594,0.053,222.08,2011-05-17 09:52:09,Coffee_machines
50.0,273,0.621,-11.594,0.053,221.918,2011-05-17 09:52:19,Coffee_machines
50.0,273,0.621,-11.594,0.053,221.841,2011-05-17 09:52:29,Coffee_machines
50.0,273,0.621,-11.594,0.053,222.127,2011-05-17 09:52:39,Coffee_machines
50.0,273,0.621,-11.594,0.053,222.065,2011-05-17 09:52:49,Coffee_machines
50.0,273,0.621,-11.594,0.053,222.099,2011-05-17 09:52:59,Coffee_machines
50.0,273,0.621,-11.594,0.053,221.949,2011-05-17 09:53:09,Coffee_machines
50.0,273,0.621,-11.594,0.053,222.066,2011-05-17 09:53:19,Coffee_machines
50.0,273,0.621,-11.594,0.053,221.938,2011-05-17 09:53:29,Coffee_machines
50.0,273,0.621,-11.594,0.052,221.502,2011-05-17 09:53:39,Coffee_machines
50.0,273,0.621,-11.594,0.053,221.524,2011-05-17 09:53:49,Coffee_machines
50.0,273,0.621,-11.594,0.052,221.592,2011-05-17 09:53:59,Coffee_machines
50.0,273,0.621,-11.49,0.052,220.893,2011-05-17 09:54:09,Coffee_machines
50.0,359,514.91,-11.697,3.422,216.925,2011-05-17 09:54:19,Coffee_machines
50.0,273,0.621,-11.594,0.052,221.401,2011-05-17 09:54:29,Coffee_machines
50.0,273,0.621,-11.49,0.052,220.59,2011-05-17 09:54:39,Coffee_machines
50.0,273,0.621,-11.49,0.052,220.484,2011-05-17 09:54:49,Coffee_machines
