freq,phAngle,power,reacPower,rmsCur,rmsVolt,time,equipment,original_row
50.0,346,40.799,-15.091,0.185,234.691,2012-10-25 11:14:01,Laptops_(via_chargers),75454
50.0,338,47.668,-12.385,0.143,234.719,2012-10-25 11:14:51,Laptops_(via_chargers),75459
49.9,346,30.183,-7.91,0.143,234.744,2012-10-25 11:15:41,Laptops_(via_chargers),75464
50.0,341,32.576,-10.199,0.135,234.524,2012-10-25 11:17:11,Laptops_(via_chargers),75472
50.0,344,33.097,-9.679,0.132,234.763,2012-10-25 11:17:21,Laptops_(via_chargers),75473
50.0,344,32.368,-8.43,0.13,234.571,2012-10-25 11:17:31,Laptops_(via_chargers),75474
50.0,352,30.183,-5.62,0.131,234.818,2012-10-25 11:17:41,Laptops_(via_chargers),75475
50.0,344,29.038,-8.534,0.129,234.884,2012-10-25 11:17:51,Laptops_(via_chargers),75476
50.0,345,31.328,-9.887,0.14,234.946,2012-10-25 11:18:01,Laptops_(via_chargers),75477
50.0,352,29.974,-5.516,0.13,234.992,2012-10-25 11:18:11,Laptops_(via_chargers),75478
50.0,343,32.785,-9.991,0.146,234.846,2012-10-25 11:18:31,Laptops_(via_chargers),75479
50.0,352,29.87,-5.516,0.129,234.875,2012-10-25 11:18:41,Laptops_(via_chargers),75480
50.0,352,29.87,-5.516,0.129,235.003,2012-10-25 11:18:51,Laptops_(via_chargers),75481
50.0,344,29.142,-8.846,0.13,234.923,2012-10-25 11:19:01,Laptops_(via_chargers),75482
50.0,344,28.934,-8.43,0.128,234.802,2012-10-25 11:19:11,Laptops_(via_chargers),75483
50.0,352,29.766,-5.308,0.129,234.944,2012-10-25 11:19:21,Laptops_(via_chargers),75484
50.0,344,28.934,-8.638,0.128,234.881,2012-10-25 11:19:31,Laptops_(via_chargers),75485
50.0,352,29.974,-5.412,0.13,234.934,2012-10-25 11:19:41,Laptops_(via_chargers),75486
50.0,352,29.142,-5.308,0.126,234.9,2012-10-25 11:20:11,Laptops_(via_chargers),75489
50.0,352,29.246,-5.203,0.126,234.821,2012-10-25 11:20:21,Laptops_(via_chargers),75490
50.0,352,29.35,-5.203,0.127,234.914,2012-10-25 11:21:21,Laptops_(via_chargers),75496
50.0,349,30.391,-6.14,0.131,235.006,2012-10-25 11:21:41,Laptops_(via_chargers),75498
50.0,352,29.766,-5.308,0.129,234.654,2012-10-25 11:22:41,Laptops_(via_chargers),75502
50.0,352,29.454,-5.308,0.127,234.097,2012-10-25 11:23:31,Laptops_(via_chargers),75507
50.0,348,27.789,-6.036,0.121,234.152,2012-10-25 11:23:41,Laptops_(via_chargers),75508
50.0,352,29.142,-5.203,0.126,234.147,2012-10-25 11:23:51,Laptops_(via_chargers),75509
50.0,342,45.17,-13.842,0.201,234.63,2012-10-25 11:25:21,Laptops_(via_chargers),75517
50.0,346,57.556,-14.987,0.254,234.708,2012-10-25 11:25:41,Laptops_(via_chargers),75518
50.0,346,29.142,-5.203,0.126,234.93,2012-10-25 11:30:52,Laptops_(via_chargers),75537
50.0,352,28.101,-7.077,0.123,235.278,2012-10-25 11:31:02,Laptops_(via_chargers),75538
50.0,347,31.848,-6.036,0.146,235.072,2012-10-25 11:31:42,Laptops_(via_chargers),75540
50.0,348,31.328,-6.557,0.122,234.623,2012-10-25 11:38:52,Laptops_(via_chargers),75562
50.0,349,31.952,-5.932,0.138,234.407,2012-10-25 11:41:42,Laptops_(via_chargers),75574
50.0,352,30.703,-5.828,0.133,234.067,2012-10-25 11:42:52,Laptops_(via_chargers),75578
50.0,352,29.142,-5.412,0.126,234.596,2012-10-25 11:43:22,Laptops_(via_chargers),75581
50.0,352,29.246,-5.412,0.127,234.445,2012-10-25 11:43:42,Laptops_(via_chargers),75583
50.0,352,29.454,-5.516,0.128,234.964,2012-10-25 11:44:02,Laptops_(via_chargers),75585
50.0,352,29.142,-5.412,0.126,234.042,2012-10-25 11:46:32,Laptops_(via_chargers),75597
50.0,338,30.911,-12.801,0.143,233.57,2012-10-25 11:51:12,Laptops_(via_chargers),75616
50.0,352,29.87,-5.62,0.13,233.417,2012-10-25 11:51:22,Laptops_(via_chargers),75617
50.0,352,29.038,-5.516,0.126,233.309,2012-10-25 11:51:32,Laptops_(via_chargers),75618
50.0,346,31.64,-9.471,0.141,233.128,2012-10-25 11:51:42,Laptops_(via_chargers),75619
50.0,344,28.309,-8.95,0.127,233.309,2012-10-25 11:51:52,Laptops_(via_chargers),75620
50.0,348,27.997,-7.805,0.124,233.166,2012-10-25 11:52:02,Laptops_(via_chargers),75621
50.0,349,30.911,-6.244,0.135,233.195,2012-10-25 11:52:12,Laptops_(via_chargers),75622
50.0,352,28.934,-5.412,0.126,233.407,2012-10-25 11:52:22,Laptops_(via_chargers),75623
50.0,345,51.935,-14.571,0.228,236.312,2012-10-25 11:57:42,Laptops_(via_chargers),75654
50.0,348,75.249,-16.652,0.325,237.403,2012-10-25 12:01:42,Laptops_(via_chargers),75678
50.0,289,1.248,-3.538,0.015,237.387,2012-10-25 12:02:02,Laptops_(via_chargers),75680
50.0,289,1.248,-3.538,0.015,237.572,2012-10-25 12:02:12,Laptops_(via_chargers),75681
50.0,289,1.248,-3.538,0.015,237.599,2012-10-25 12:02:22,Laptops_(via_chargers),75682
50.0,289,1.248,-3.538,0.015,237.592,2012-10-25 12:02:32,Laptops_(via_chargers),75683
50.0,289,1.248,-3.538,0.015,237.658,2012-10-25 12:02:42,Laptops_(via_chargers),75684
50.0,289,1.248,-3.538,0.015,237.797,2012-10-25 12:02:52,Laptops_(via_chargers),75685
50.0,289,1.248,-3.538,0.015,237.672,2012-10-25 12:03:02,Laptops_(via_chargers),75686
50.0,289,1.144,-3.538,0.015,237.682,2012-10-25 12:03:12,Laptops_(via_chargers),75687
50.0,289,1.248,-3.538,0.015,238.005,2012-10-25 12:03:22,Laptops_(via_chargers),75688
50.0,289,1.248,-3.642,0.016,237.965,2012-10-25 12:03:32,Laptops_(via_chargers),75689
50.0,289,1.144,-3.642,0.016,238.351,2012-10-25 12:03:42,Laptops_(via_chargers),75690
50.0,289,1.248,-3.538,0.015,238.103,2012-10-25 12:03:52,Laptops_(via_chargers),75691
50.0,289,1.248,-3.642,0.016,238.036,2012-10-25 12:04:02,Laptops_(via_chargers),75692
50.0,289,1.144,-3.642,0.016,238.025,2012-10-25 12:04:12,Laptops_(via_chargers),75693
50.0,289,1.248,-3.538,0.015,237.849,2012-10-25 12:04:22,Laptops_(via_chargers),75694
50.0,289,1.144,-3.642,0.016,237.913,2012-10-25 12:04:32,Laptops_(via_chargers),75695
50.0,289,1.248,-3.642,0.016,238.054,2012-10-25 12:04:42,Laptops_(via_chargers),75696
50.0,289,1.144,-3.538,0.015,237.899,2012-10-25 12:04:52,Laptops_(via_chargers),75697
50.0,289,1.248,-3.538,0.015,237.894,2012-10-25 12:05:02,Laptops_(via_chargers),75698
50.0,289,1.248,-3.538,0.015,237.626,2012-10-25 12:05:12,Laptops_(via_chargers),75699
50.0,340,34.97,-13.322,0.16,233.501,2012-10-25 12:13:11,Laptops_(via_chargers),75733
50.0,340,35.178,-12.281,0.159,233.302,2012-10-25 12:13:21,Laptops_(via_chargers),75734
50.0,346,66.819,-15.924,0.294,233.1,2012-10-25 12:13:31,Laptops_(via_chargers),75735
50.0,333,29.662,-9.367,0.135,237.278,2012-10-25 12:25:51,Laptops_(via_chargers),75809
50.0,333,13.634,-6.244,0.062,237.225,2012-10-25 12:26:01,Laptops_(via_chargers),75810
50.0,333,16.444,-6.14,0.079,237.214,2012-10-25 12:26:11,Laptops_(via_chargers),75811
50.0,330,15.091,-8.118,0.067,237.383,2012-10-25 12:26:31,Laptops_(via_chargers),75813
50.0,326,14.779,-8.534,0.068,237.292,2012-10-25 12:26:41,Laptops_(via_chargers),75814
50.0,333,15.82,-8.534,0.073,237.103,2012-10-25 12:27:11,Laptops_(via_chargers),75817
50.0,330,13.634,-8.534,0.062,237.29,2012-10-25 12:27:21,Laptops_(via_chargers),75818
50.0,333,14.363,-7.077,0.069,237.377,2012-10-25 12:27:31,Laptops_(via_chargers),75819
50.0,333,14.258,-6.14,0.068,237.472,2012-10-25 12:27:41,Laptops_(via_chargers),75820
50.0,333,14.05,-6.14,0.067,237.332,2012-10-25 12:27:51,Laptops_(via_chargers),75821
50.0,330,13.009,-8.014,0.056,237.4,2012-10-25 12:28:01,Laptops_(via_chargers),75822
50.0,330,17.693,-8.326,0.081,237.442,2012-10-25 12:28:11,Laptops_(via_chargers),75823
50.0,333,16.132,-6.452,0.073,237.029,2012-10-25 12:28:41,Laptops_(via_chargers),75826
50.0,333,15.716,-7.077,0.072,237.119,2012-10-25 12:28:51,Laptops_(via_chargers),75827
50.0,274,0.31,-5.279,0.022,232.735,2014-02-12 09:07:12,Laptops_(via_chargers),75852
50.0,274,0.31,-5.279,0.022,232.414,2014-02-12 09:07:22,Laptops_(via_chargers),75853
50.0,350,49.068,-9.523,0.371,231.475,2014-02-12 09:34:23,Laptops_(via_chargers),75993
50.0,349,43.892,-8.385,0.328,231.991,2014-02-12 09:35:33,Laptops_(via_chargers),76000
50.0,349,43.789,-8.281,0.328,232.032,2014-02-12 09:35:43,Laptops_(via_chargers),76001
50.0,352,43.789,-8.178,0.325,232.148,2014-02-12 09:35:53,Laptops_(via_chargers),76002
50.0,352,43.685,-8.074,0.322,232.137,2014-02-12 09:36:03,Laptops_(via_chargers),76003
50.0,352,43.582,-8.074,0.323,232.135,2014-02-12 09:36:13,Laptops_(via_chargers),76004
50.0,352,43.582,-8.178,0.324,232.169,2014-02-12 09:36:23,Laptops_(via_chargers),76005
50.0,349,43.478,-8.385,0.326,232.191,2014-02-12 09:36:33,Laptops_(via_chargers),76006
50.0,349,43.478,-8.385,0.328,232.17,2014-02-12 09:36:43,Laptops_(via_chargers),76007
50.0,350,49.482,-9.109,0.373,232.108,2014-02-12 09:42:12,Laptops_(via_chargers),76040
50.0,350,39.13,-7.142,0.289,232.092,2014-02-12 09:49:22,Laptops_(via_chargers),76082
50.0,350,39.13,-6.935,0.287,232.136,2014-02-12 09:49:32,Laptops_(via_chargers),76083
50.0,350,39.13,-7.349,0.288,231.994,2014-02-12 09:49:42,Laptops_(via_chargers),76084
50.0,350,39.027,-7.246,0.288,232.214,2014-02-12 09:49:52,Laptops_(via_chargers),76085
50.0,350,39.027,-7.246,0.287,232.264,2014-02-12 09:50:02,Laptops_(via_chargers),76086
50.0,350,39.027,-6.935,0.286,232.217,2014-02-12 09:50:12,Laptops_(via_chargers),76087
50.0,350,38.716,-7.246,0.286,232.159,2014-02-12 09:50:32,Laptops_(via_chargers),76089
50.0,349,43.685,-8.281,0.326,232.106,2014-02-12 09:50:52,Laptops_(via_chargers),76091
50.0,352,43.478,-7.971,0.321,232.142,2014-02-12 09:51:22,Laptops_(via_chargers),76093
50.0,349,44.513,-8.385,0.333,232.097,2014-02-12 09:51:32,Laptops_(via_chargers),76094
50.0,349,43.892,-8.281,0.33,232.259,2014-02-12 09:51:42,Laptops_(via_chargers),76095
50.0,349,56.004,-10.973,0.44,232.185,2014-02-12 09:51:52,Laptops_(via_chargers),76096
50.0,350,46.584,-8.799,0.355,232.185,2014-02-12 09:52:02,Laptops_(via_chargers),76097
50.0,352,43.789,-8.074,0.325,232.219,2014-02-12 09:52:22,Laptops_(via_chargers),76099
50.0,352,43.892,-8.074,0.325,231.781,2014-02-12 09:52:32,Laptops_(via_chargers),76100
50.0,352,43.892,-8.074,0.327,232.18,2014-02-12 09:53:42,Laptops_(via_chargers),76101
50.0,352,43.685,-8.074,0.324,231.973,2014-02-12 09:53:52,Laptops_(via_chargers),76102
50.0,274,0.31,-5.176,0.022,231.668,2014-02-12 10:37:11,Laptops_(via_chargers),76118
50.0,274,0.31,-5.279,0.022,232.1,2014-02-12 10:37:21,Laptops_(via_chargers),76119
50.0,274,0.31,-5.279,0.022,232.064,2014-02-12 10:37:31,Laptops_(via_chargers),76120
50.0,326,8.178,-4.037,0.09,232.036,2014-02-12 10:37:51,Laptops_(via_chargers),76122
50.1,350,46.791,-8.488,0.344,232.339,2014-02-12 10:57:41,Laptops_(via_chargers),76213
50.0,349,55.901,-10.766,0.438,232.239,2014-02-12 10:58:01,Laptops_(via_chargers),76215
50.0,349,54.244,-10.248,0.416,232.312,2014-02-12 10:58:11,Laptops_(via_chargers),76216
50.0,351,54.762,-10.248,0.413,232.33,2014-02-12 10:58:21,Laptops_(via_chargers),76217
50.0,351,26.811,-4.658,0.219,232.394,2014-02-12 10:58:31,Laptops_(via_chargers),76218
50.0,349,22.567,-4.347,0.188,233.397,2014-02-12 11:04:01,Laptops_(via_chargers),76251
50.0,274,0.31,-5.279,0.022,233.756,2014-02-12 11:04:11,Laptops_(via_chargers),76252
50.0,351,42.65,-8.074,0.313,233.602,2014-02-12 11:04:21,Laptops_(via_chargers),76253
50.0,352,32.815,-5.9,0.24,233.809,2014-02-12 11:04:31,Laptops_(via_chargers),76254
50.0,351,42.132,-7.867,0.306,233.615,2014-02-12 11:05:11,Laptops_(via_chargers),76258
50.0,351,41.304,-7.66,0.299,233.606,2014-02-12 11:05:21,Laptops_(via_chargers),76259
50.0,349,56.004,-10.973,0.435,233.36,2014-02-12 11:05:31,Laptops_(via_chargers),76260
50.0,349,54.141,-10.662,0.42,233.316,2014-02-12 11:05:51,Laptops_(via_chargers),76262
50.0,349,53.002,-10.455,0.412,233.511,2014-02-12 11:06:01,Laptops_(via_chargers),76263
50.0,349,53.416,-10.455,0.413,233.62,2014-02-12 11:06:11,Laptops_(via_chargers),76264
50.0,349,44.824,-8.385,0.33,233.523,2014-02-12 11:06:31,Laptops_(via_chargers),76266
50.0,351,52.07,-10.041,0.397,233.586,2014-02-12 11:06:51,Laptops_(via_chargers),76268
50.0,349,42.96,-8.592,0.318,233.216,2014-02-12 11:10:11,Laptops_(via_chargers),76269
50.0,349,42.857,-8.488,0.318,233.263,2014-02-12 11:10:21,Laptops_(via_chargers),76270
50.0,349,42.96,-8.592,0.32,233.264,2014-02-12 11:10:22,Laptops_(via_chargers),76271
50.0,349,42.65,-8.488,0.315,233.503,2014-02-12 11:10:31,Laptops_(via_chargers),76272
50.0,349,56.108,-11.594,0.446,233.603,2014-02-12 11:10:41,Laptops_(via_chargers),76273
50.0,349,51.967,-10.352,0.398,233.558,2014-02-12 11:12:11,Laptops_(via_chargers),76282
50.0,349,34.989,-6.728,0.252,233.593,2014-02-12 11:15:31,Laptops_(via_chargers),76298
50.0,349,34.989,-6.521,0.252,233.577,2014-02-12 11:15:41,Laptops_(via_chargers),76299
50.0,351,39.234,-7.453,0.283,233.667,2014-02-12 11:18:51,Laptops_(via_chargers),76318
50.0,349,42.339,-8.281,0.317,233.338,2014-02-12 11:19:01,Laptops_(via_chargers),76319
50.0,350,39.13,-7.556,0.285,233.37,2014-02-12 11:19:11,Laptops_(via_chargers),76320
50.0,350,37.991,-7.349,0.277,233.577,2014-02-12 11:19:21,Laptops_(via_chargers),76321
50.0,350,39.027,-7.349,0.281,233.526,2014-02-12 11:19:31,Laptops_(via_chargers),76322
50.0,351,41.822,-7.764,0.305,233.507,2014-02-12 11:19:41,Laptops_(via_chargers),76323
50.0,351,39.337,-7.142,0.283,233.534,2014-02-12 11:19:51,Laptops_(via_chargers),76324
50.0,350,37.991,-6.728,0.274,233.429,2014-02-12 11:20:01,Laptops_(via_chargers),76325
50.0,351,39.751,-7.867,0.293,233.347,2014-02-12 11:20:11,Laptops_(via_chargers),76326
50.0,350,39.13,-7.66,0.287,233.075,2014-02-12 11:21:01,Laptops_(via_chargers),76327
50.0,350,38.613,-7.453,0.283,233.082,2014-02-12 11:21:11,Laptops_(via_chargers),76328
50.0,350,38.199,-7.349,0.28,232.862,2014-02-12 11:21:21,Laptops_(via_chargers),76329
50.0,349,33.023,-6.314,0.244,232.082,2014-02-12 11:33:21,Laptops_(via_chargers),76393
50.0,352,32.919,-6.004,0.242,232.1,2014-02-12 11:33:32,Laptops_(via_chargers),76394
50.0,352,33.023,-6.004,0.242,231.758,2014-02-12 11:33:41,Laptops_(via_chargers),76395
50.0,353,33.023,-6.004,0.242,231.782,2014-02-12 11:33:52,Laptops_(via_chargers),76396
50.0,353,33.023,-6.004,0.243,231.72,2014-02-12 11:34:01,Laptops_(via_chargers),76397
50.0,352,32.919,-6.107,0.241,231.77,2014-02-12 11:34:11,Laptops_(via_chargers),76398
50.0,352,33.023,-6.004,0.241,231.934,2014-02-12 11:34:21,Laptops_(via_chargers),76399
50.0,352,32.919,-6.107,0.244,231.891,2014-02-12 11:34:42,Laptops_(via_chargers),76400
50.0,353,33.023,-6.004,0.244,231.926,2014-02-12 11:34:52,Laptops_(via_chargers),76401
50.0,352,32.919,-5.9,0.243,232.034,2014-02-12 11:35:01,Laptops_(via_chargers),76402
50.0,349,33.126,-6.314,0.246,231.829,2014-02-12 11:35:11,Laptops_(via_chargers),76403
50.0,352,32.919,-5.797,0.244,231.826,2014-02-12 11:35:22,Laptops_(via_chargers),76404
50.0,349,32.919,-6.314,0.241,231.985,2014-02-12 11:35:31,Laptops_(via_chargers),76405
50.0,349,32.919,-6.211,0.242,231.991,2014-02-12 11:35:42,Laptops_(via_chargers),76406
50.0,352,32.919,-5.9,0.245,231.864,2014-02-12 11:35:52,Laptops_(via_chargers),76407
50.0,352,32.919,-6.107,0.244,231.778,2014-02-12 11:36:02,Laptops_(via_chargers),76408
50.0,352,32.919,-5.59,0.245,231.731,2014-02-12 11:36:12,Laptops_(via_chargers),76409
50.0,352,32.815,-6.004,0.244,231.547,2014-02-12 11:36:22,Laptops_(via_chargers),76410
50.0,352,32.919,-5.797,0.248,231.533,2014-02-12 11:36:32,Laptops_(via_chargers),76411
50.0,352,32.919,-5.59,0.251,231.768,2014-02-12 11:36:42,Laptops_(via_chargers),76412
50.0,352,32.919,-5.693,0.25,231.937,2014-02-12 11:36:52,Laptops_(via_chargers),76413
50.0,282,0.931,-4.347,0.021,229.354,2013-07-18 14:36:42,Laptops_(via_chargers),76455
50.0,282,0.931,-4.347,0.021,229.414,2013-07-18 14:38:42,Laptops_(via_chargers),76466
50.0,282,0.931,-4.347,0.021,229.772,2013-07-18 14:40:02,Laptops_(via_chargers),76474
50.0,282,0.931,-4.347,0.021,229.452,2013-07-18 14:43:32,Laptops_(via_chargers),76495
50.0,283,0.931,-4.347,0.021,229.311,2013-07-18 14:44:23,Laptops_(via_chargers),76500
50.0,283,0.931,-4.347,0.021,229.4,2013-07-18 14:44:33,Laptops_(via_chargers),76501
50.0,283,0.931,-4.347,0.021,229.416,2013-07-18 14:44:42,Laptops_(via_chargers),76502
50.0,283,0.931,-4.347,0.021,229.56,2013-07-18 14:44:52,Laptops_(via_chargers),76503
50.0,283,0.931,-4.347,0.021,229.625,2013-07-18 14:45:03,Laptops_(via_chargers),76504
50.0,283,0.931,-4.347,0.021,229.798,2013-07-18 14:45:12,Laptops_(via_chargers),76505
50.0,283,0.931,-4.347,0.021,229.322,2013-07-18 14:45:22,Laptops_(via_chargers),76506
50.0,283,0.931,-4.347,0.021,229.549,2013-07-18 14:45:32,Laptops_(via_chargers),76507
50.0,283,0.931,-4.347,0.021,229.659,2013-07-18 14:45:43,Laptops_(via_chargers),76508
50.0,283,0.931,-4.347,0.021,229.768,2013-07-18 14:45:52,Laptops_(via_chargers),76509
50.0,283,0.931,-4.347,0.021,229.725,2013-07-18 14:46:02,Laptops_(via_chargers),76510
50.0,354,39.855,-4.865,0.325,229.083,2013-07-18 14:48:43,Laptops_(via_chargers),76511
50.0,355,46.273,-5.693,0.366,229.214,2013-07-18 14:48:53,Laptops_(via_chargers),76512
50.0,356,29.813,-4.037,0.253,229.342,2013-07-18 14:49:02,Laptops_(via_chargers),76513
50.0,355,26.294,-3.519,0.23,229.124,2013-07-18 14:54:43,Laptops_(via_chargers),76546
50.0,356,30.745,-3.83,0.262,228.85,2013-07-18 14:56:03,Laptops_(via_chargers),76552
50.1,355,25.569,-3.623,0.222,232.369,2013-07-18 15:04:53,Laptops_(via_chargers),76602
50.0,355,26.501,-3.519,0.225,231.018,2013-07-18 15:21:53,Laptops_(via_chargers),76695
50.0,355,26.501,-3.623,0.227,231.205,2013-07-18 15:22:13,Laptops_(via_chargers),76697
50.0,355,26.501,-3.623,0.227,231.064,2013-07-18 15:22:23,Laptops_(via_chargers),76698
50.0,297,2.484,-4.14,0.034,231.717,2013-07-18 15:40:09,Laptops_(via_chargers),76800
50.0,297,2.484,-4.244,0.034,231.808,2013-07-18 15:40:19,Laptops_(via_chargers),76801
50.0,297,2.484,-4.244,0.034,231.746,2013-07-18 15:40:28,Laptops_(via_chargers),76802
50.0,297,2.484,-4.244,0.034,231.738,2013-07-18 15:40:38,Laptops_(via_chargers),76803
50.0,297,2.484,-4.244,0.034,231.708,2013-07-18 15:40:48,Laptops_(via_chargers),76804
50.0,297,2.484,-4.244,0.034,231.693,2013-07-18 15:40:58,Laptops_(via_chargers),76805
50.0,297,2.484,-4.244,0.034,231.899,2013-07-18 15:41:08,Laptops_(via_chargers),76806
50.0,297,2.588,-4.14,0.034,231.242,2013-07-18 15:41:18,Laptops_(via_chargers),76807
50.0,297,2.484,-4.244,0.034,231.796,2013-07-18 15:41:28,Laptops_(via_chargers),76808
50.0,297,2.588,-4.244,0.037,231.849,2013-07-18 15:41:38,Laptops_(via_chargers),76809
50.0,297,2.588,-4.14,0.035,231.498,2013-07-18 15:41:48,Laptops_(via_chargers),76810
50.0,297,2.588,-4.244,0.035,231.486,2013-07-18 15:41:58,Laptops_(via_chargers),76811
50.0,297,2.588,-4.244,0.034,231.503,2013-07-18 15:42:08,Laptops_(via_chargers),76812
50.0,297,2.484,-4.244,0.035,231.618,2013-07-18 15:42:18,Laptops_(via_chargers),76813
50.0,355,25.983,-3.83,0.23,231.532,2013-07-18 15:42:28,Laptops_(via_chargers),76814
50.0,356,27.846,-3.83,0.238,231.668,2013-07-18 15:42:38,Laptops_(via_chargers),76815
50.0,355,26.501,-3.623,0.228,231.776,2013-07-18 15:42:48,Laptops_(via_chargers),76816
50.0,356,26.811,-3.83,0.231,231.88,2013-07-18 15:42:58,Laptops_(via_chargers),76817
50.0,355,26.501,-3.83,0.23,231.923,2013-07-18 15:43:08,Laptops_(via_chargers),76818
50.0,355,26.501,-3.83,0.227,232.052,2013-07-18 15:43:18,Laptops_(via_chargers),76819
50.0,355,26.501,-3.83,0.229,231.989,2013-07-18 15:43:28,Laptops_(via_chargers),76820
50.0,355,26.501,-3.933,0.227,232.09,2013-07-18 15:43:38,Laptops_(via_chargers),76821
50.0,355,26.294,-3.83,0.224,232.822,2013-07-18 15:45:58,Laptops_(via_chargers),76835
50.0,355,26.294,-3.83,0.224,232.816,2013-07-18 15:46:08,Laptops_(via_chargers),76836
50.0,355,26.501,-3.83,0.23,230.865,2013-07-18 16:00:38,Laptops_(via_chargers),76895
49.9,355,26.604,-3.83,0.231,230.805,2013-07-18 16:00:48,Laptops_(via_chargers),76896
50.0,355,26.397,-3.726,0.229,230.777,2013-07-18 16:00:58,Laptops_(via_chargers),76897
50.0,355,26.397,-3.726,0.228,230.983,2013-07-18 16:01:08,Laptops_(via_chargers),76898
50.0,355,26.397,-3.726,0.227,231.181,2013-07-18 16:01:18,Laptops_(via_chargers),76899
50.0,355,26.708,-3.726,0.23,230.844,2013-07-18 16:02:18,Laptops_(via_chargers),76905
50.0,356,26.811,-3.726,0.23,230.917,2013-07-18 16:03:58,Laptops_(via_chargers),76912
50.0,355,26.708,-3.726,0.23,230.732,2013-07-18 16:04:08,Laptops_(via_chargers),76913
50.0,356,28.882,-3.83,0.247,230.566,2013-07-18 16:04:18,Laptops_(via_chargers),76914
50.0,356,31.78,-4.037,0.268,231.574,2013-07-18 16:09:38,Laptops_(via_chargers),76946
50.0,356,27.846,-3.726,0.239,231.257,2013-07-18 16:09:49,Laptops_(via_chargers),76947
50.0,355,26.708,-3.726,0.23,231.186,2013-07-18 16:09:59,Laptops_(via_chargers),76948
50.0,355,26.708,-3.726,0.231,231.194,2013-07-18 16:10:09,Laptops_(via_chargers),76949
50.0,356,27.846,-3.83,0.241,231.111,2013-07-18 16:10:18,Laptops_(via_chargers),76950
50.0,355,26.708,-3.726,0.23,231.354,2013-07-18 16:10:49,Laptops_(via_chargers),76953
50.0,356,27.018,-3.726,0.232,231.301,2013-07-18 16:10:58,Laptops_(via_chargers),76954
50.0,356,26.915,-3.726,0.232,231.314,2013-07-18 16:11:08,Laptops_(via_chargers),76955
50.0,356,26.915,-3.726,0.232,231.399,2013-07-18 16:11:29,Laptops_(via_chargers),76957
50.0,356,26.915,-3.726,0.232,231.721,2013-07-18 16:11:58,Laptops_(via_chargers),76960
50.0,356,27.122,-3.726,0.234,231.859,2013-07-18 16:12:38,Laptops_(via_chargers),76964
50.0,270,0.0,-3.83,0.013,232.48,2014-01-21 16:34:21,Laptops_(via_chargers),77052
50.0,270,0.0,-3.83,0.013,232.525,2014-01-21 16:34:31,Laptops_(via_chargers),77053
50.0,270,0.0,-3.83,0.013,232.66,2014-01-21 16:34:41,Laptops_(via_chargers),77054
50.0,285,1.035,-3.933,0.044,232.579,2014-01-21 16:34:51,Laptops_(via_chargers),77055
50.0,270,0.0,-3.83,0.013,232.717,2014-01-21 16:35:01,Laptops_(via_chargers),77056
50.0,270,0.0,-3.83,0.013,232.564,2014-01-21 16:35:11,Laptops_(via_chargers),77057
50.0,270,0.0,-3.726,0.013,232.432,2014-01-21 16:35:31,Laptops_(via_chargers),77058
50.0,270,0.0,-3.726,0.013,232.269,2014-01-21 16:35:41,Laptops_(via_chargers),77059
50.0,270,0.0,-3.726,0.013,232.253,2014-01-21 16:35:51,Laptops_(via_chargers),77060
50.0,270,0.0,-3.726,0.013,231.966,2014-01-21 16:36:01,Laptops_(via_chargers),77061
50.0,270,0.0,-3.83,0.013,232.446,2014-01-21 16:36:11,Laptops_(via_chargers),77062
50.0,270,0.0,-3.83,0.013,232.42,2014-01-21 16:36:21,Laptops_(via_chargers),77063
50.0,270,0.0,-3.726,0.013,231.855,2014-01-21 16:36:31,Laptops_(via_chargers),77064
50.0,270,0.0,-3.726,0.013,232.174,2014-01-21 16:36:41,Laptops_(via_chargers),77065
50.0,270,0.0,-3.726,0.013,231.791,2014-01-21 16:36:51,Laptops_(via_chargers),77066
50.0,270,0.0,-3.726,0.013,232.201,2014-01-21 16:37:01,Laptops_(via_chargers),77067
50.0,350,59.006,-11.697,0.276,232.181,2014-01-21 16:37:31,Laptops_(via_chargers),77069
50.0,349,53.623,-11.387,0.253,232.266,2014-01-21 16:37:42,Laptops_(via_chargers),77070
50.0,349,52.691,-11.076,0.257,232.6,2014-01-21 16:37:51,Laptops_(via_chargers),77071
50.0,349,44.72,-9.523,0.283,232.395,2014-01-21 16:38:02,Laptops_(via_chargers),77072
50.0,349,55.486,-11.387,0.26,232.353,2014-01-21 16:38:11,Laptops_(via_chargers),77073
50.0,349,43.789,-8.799,0.291,232.786,2014-01-21 16:38:21,Laptops_(via_chargers),77074
50.0,348,49.482,-10.662,0.255,232.817,2014-01-21 16:38:31,Laptops_(via_chargers),77075
50.0,348,48.447,-10.352,0.259,233.288,2014-01-21 16:47:02,Laptops_(via_chargers),77121
50.1,352,29.71,-4.451,0.238,232.393,2014-01-21 17:01:32,Laptops_(via_chargers),77159
50.1,352,29.606,-4.244,0.236,233.137,2014-01-21 17:01:52,Laptops_(via_chargers),77160
50.1,352,30.02,-4.14,0.238,233.252,2014-01-21 17:02:12,Laptops_(via_chargers),77162
50.1,352,28.882,-4.14,0.23,233.752,2014-01-21 17:02:22,Laptops_(via_chargers),77163
50.1,352,29.399,-4.244,0.234,233.64,2014-01-21 17:02:32,Laptops_(via_chargers),77164
